gauge_id,tsnow,ddf,ft,wm,b,im,ke,fc,ksoil,hmaxaq,gwc,gwe,qc,lf,nshape,kmult,area_km2,train_nse,test_nse,test_kge
04057800,-0.685914,3.50482,0.125169,46.9202,0.0245355,0.146562,1.19062,0.000131473,0.286969,306.47,0.0104143,6.82856,0.389432,0.206271,4.371,2.01329,119.089,0.865121,0.58178,0.638805
04059500,-0.557591,2.23314,0.477324,326.95,6.22972,0.210387,0.84882,0.105787,0.32053,182.056,0.224786,5.73632,0.200569,0.217684,2.68185,0.758969,1165,0.861121,0.781205,0.792449
04063700,0.265407,2.27594,0.150177,59.8521,0.114342,0.174591,1.40969,0.0407879,0.129805,307.522,0.0346059,3.93583,0.166666,0.0227116,2.43836,3.75378,359.854,0.84555,0.620048,0.60674
04074950,0.445423,3.00086,0.00722386,1287.03,0.537964,0.0215091,1.08598,0.00348943,0.000877326,73.0724,0.481805,0.8723,0.0706211,0.000384311,1.73965,1.26688,1198.65,0.881893,0.807472,0.874076
04105700,-1.52251,1.78265,0.0008029,398.102,0.448433,0.127213,1.31003,0.0347573,0.485553,855.794,0.293462,2.58459,0.304518,0.178465,2.64084,2.57401,100.707,0.83783,0.564885,0.747786
04115265,-0.568529,2.36779,0.00172252,499.012,0.169321,0.0027079,1.12959,0.000227379,0.00250468,39.4656,0.303448,7.05178,0.461776,0.254403,5.79212,1.01094,102.779,0.795762,0.577589,0.590978
04122200,-0.0827463,6.96017,0.00166157,381.242,0.445975,0.000853028,1.46454,6.58359e-05,0.00666569,1024.79,0.429487,4.80101,0.168238,0.00253586,6.35914,0.654333,1051.09,0.794704,0.689013,0.743658
04122500,-0.819247,2.86263,0.0170255,644.425,0.22748,0.104242,1.02658,1.1349,0.00276755,131.506,0.354799,2.76167,0.0503413,0.00137286,2.67176,3.90733,1763.03,0.840579,0.704416,0.810328
04124000,-1.13695,1.3422,0.301301,418.583,4.59572,0.144063,0.739906,1.06137,0.461028,3345.12,2.16891,1.49245,0.110394,0.0356626,3.14639,0.947754,2218.67,0.829319,0.658743,0.798701
04127997,-1.09118,2.0896,0.000170601,1588.59,2.36961,0.0709113,1.61405,1.2494,0.0111869,2227.66,1.50464,1.29484,0.0665757,0.0171479,2.28811,2.07251,497.065,0.794087,0.625689,0.712565
04161580,-1.51742,1.78504,0.0382915,338.408,0.277176,0.013335,0.904704,0.00534181,0.00185669,39.7815,0.0617696,2.39436,0.176299,0.422958,2.7553,1.99571,66.2754,0.747617,0.42358,0.428781
04185000,-0.757196,3.25342,0.896676,107.138,3.86067,0.00947378,0.888052,0.0195106,0.00523187,27.2614,0.0504032,2.15079,0.303873,0.00658283,2.19722,2.94761,1061.44,0.876864,0.79698,0.752617
04196800,-0.579611,3.02908,0.313378,171.586,0.234858,0.124635,0.795292,0.00327155,0.0021854,545.511,0.0161982,2.65892,0.870094,0.000929027,3.19632,2.3569,592.854,0.836208,0.768764,0.832984
04197100,-1.25971,2.30856,0.0813124,165.45,0.203458,0.00204673,0.921546,1.67535,0.00289895,49.0588,0.0545929,2.17154,0.0504524,6.82194e-05,2.28806,3.17754,385.743,0.797939,0.709775,0.821627
04197170,-1.23475,2.5532,0.156598,168.552,0.190761,0.00931181,0.902578,2.40406,0.00277404,115.069,0.0268924,1.95832,0.678807,0.000278437,2.31391,2.61518,89.5753,0.803172,0.661934,0.752299
04213000,-0.991421,2.28954,0.424013,280.338,0.560434,0.259761,0.862226,2.04219,0.00125657,136.224,2.00827,4.43735,0.219519,0.000234337,6.14381,0.738004,453.054,0.743543,0.724396,0.797626
04213075,-0.19492,4.23717,0.0171438,184.365,0.240542,0.112187,1.12431,2.02065,0.00885705,96.2316,0.0288658,3.69981,0.21397,0.00107649,1.70283,0.69687,11.5205,0.518015,0.393526,0.497788
04216418,0.0947669,4.33284,0.0696816,238.002,1.44692,0.185096,1.02265,1.60279,0.00810025,64.8991,0.0161541,3.90796,0.197104,0.00218732,1.08256,3.02353,199.085,0.718615,0.677779,0.696436
04221000,-0.172102,3.86609,0.889157,82.5923,7.26664,0.0188573,0.919226,0.011251,0.0653782,546.66,0.141822,1.56637,0.60654,0.185858,3.71772,0.193891,745.598,0.800341,0.64749,0.759491
04224775,0.64909,4.58244,0.862581,34.5895,0.620717,0.253044,0.946448,0.828118,0.123407,262.421,0.0726719,2.29134,0.190456,0.214696,1.40108,1.49578,230.152,0.677923,0.625824,0.635356
04233000,-0.0839909,2.85121,0.94951,76.9793,9.80165,0.212421,0.92182,3.18956,0.323793,191.732,0.0511464,3.68055,0.347313,0.021406,3.25199,0.144367,91.1286,0.721375,0.572578,0.725409
04256000,-0.0255495,3.6696,0.0372926,332.124,9.16667,0.287729,0.92299,0.00316565,0.0229047,94.9614,0.210307,1.46542,0.530214,0.00670487,4.60048,1.18065,229.634,0.764642,0.766107,0.834293
04296000,-1.17503,2.67687,0.199767,29.8402,1.10376,0.0976946,1.18151,0.0125499,0.397312,304.208,0.014552,6.172,0.357374,0.0679886,3.92319,0.644117,315.843,0.819406,0.691113,0.788411
05057000,0.87949,7.71995,0.896019,46.3916,9.96572,0.499639,1.46804,2.46113,0.0001112,5258.63,0.255182,2.0369,0.0777917,8.38308e-05,2.45916,3.98493,3287.88,0.802873,0.533398,0.69673
05057200,2.11357,7.91878,0.0296785,69.5903,0.169676,0.00140966,2.37251,2.77734e-05,0.0449083,376.586,0.0521924,6.92058,0.203572,0.0994771,3.73179,0.700015,908.697,0.86402,0.373039,0.270074
05062500,0.487154,3.96572,0.4829,40.7475,0.0201986,0.149195,1.02849,3.80271e-05,0.122158,304.039,0.0101002,3.92357,0.134874,0.000277657,1.36786,0.702426,2418.01,0.697324,0.521952,0.630496
05087500,0.882097,7.98735,0.0612051,266.978,0.0839515,0.063336,0.8827,0.0230062,0.000553348,29.5852,0.0320955,1.28135,0.224228,0.00101383,6.42061,1.40986,660.165,0.760055,0.628853,0.512162
05120500,-1.64004,4.0021,0.132706,342.399,2.66683,0.354322,2.4841,0.293862,0.000481483,3785.96,0.247061,4.07537,0.0504499,0.015182,6.37749,3.92695,737.831,0.530764,0.222912,0.10021
05123400,-0.669681,7.94604,0.474645,1082.1,0.493836,0.499489,0.790251,3.43461,0.491087,263.186,0.0273403,6.3198,0.0917183,0.234367,4.06258,3.0063,1889.88,0.814031,0.473579,0.3392
05129115,-1.10995,1.28179,0.658511,1119.72,6.02955,0.274189,0.916364,0.169578,0.0519933,195.188,0.791277,4.68807,0.162219,0.0379355,1.5853,3.49319,2342.94,0.845274,0.625504,0.79793
05131500,-0.538771,1.7137,0.905198,115.117,9.59363,0.0174787,0.960412,0.0313607,0.0238959,42.6066,0.107002,0.94193,0.32448,0.0193174,2.88748,1.4182,4349.32,0.811456,0.693756,0.793078
05291000,0.168506,7.67627,0.947375,114.689,9.88726,0.209484,0.807338,3.35522,0.190634,740.057,0.071125,0.927483,0.24939,0.000327542,7.03985,0.49176,1030.37,0.818208,0.630467,0.71637
05362000,0.994703,5.47227,0.945622,101.802,0.207177,0.318727,0.926555,1.51285,0.00253967,1300.08,0.687465,1.47874,0.098431,0.156007,1.9217,3.12327,1491.2,0.857197,0.712905,0.740947
05393500,0.310286,3.81664,0.0175863,374.334,0.14329,0.000884735,0.915869,0.00243915,0.00070381,27.3307,0.0138332,2.83244,0.219209,0.00839385,3.39995,0.233214,211.253,0.79479,0.718303,0.72355
05399500,-0.237961,2.22239,0.243005,146.166,2.18437,0.185256,1.06666,1.44451,0.000134208,41.6195,0.226128,4.28191,0.164026,0.0002672,1.59905,1.93426,579.909,0.687669,0.607819,0.785083
05408000,-0.23388,3.97906,0.0733586,318.49,0.0622458,0.131375,1.01915,2.02824,0.00490764,536.859,0.170019,1.7496,0.239223,0.0164608,2.07671,1.02023,688.642,0.93534,0.600524,0.686245
05412500,-0.513548,7.06925,0.949725,110.042,0.276211,0.0720417,0.970734,1.75607,0.0125425,11.752,0.968517,8.08199,0.0896116,0.133879,2.37331,1.2238,3999.82,0.869835,0.661848,0.719252
05413500,-1.69925,1.01837,0.923996,139.563,0.0893347,0.167971,0.841096,1.74221,0.0292902,339.323,0.450281,1.40447,0.521215,0.309503,1.7519,0.212572,696.409,0.779331,0.468333,0.639422
05414000,-1.09549,3.83658,0.433381,278.384,0.0769206,0.198363,1.01098,0.673725,0.00470118,154.282,0.0501452,5.5346,0.12496,0.0074458,1.17039,0.2836,367.621,0.669858,0.410357,0.62737
05444000,-1.6038,7.62985,0.931004,66.7806,0.17257,0.00359866,0.873112,0.0368132,0.0598794,524.672,0.107951,2.14856,0.906136,0.223281,5.88744,0.690247,377.977,0.734443,0.390548,0.556838
05454000,-1.27505,3.87273,0.171279,124.922,0.502019,0.11313,0.980268,1.02746,0.0143571,114.506,0.0228956,3.01753,0.100875,0.00250085,1.73376,3.6339,65.4987,0.650955,0.443806,0.46754
05458000,-1.03653,2.33595,0.488357,244.034,0.0162196,0.452171,1.01433,2.61279,0.00234009,29.0367,3.82725,8.25659,0.426752,6.53548e-06,5.91716,0.624866,792.198,0.829086,0.623833,0.807493
05466500,-0.263749,7.98657,0.941992,115.721,9.4407,0.19099,0.882597,2.85003,0.0349596,141.008,0.0225048,3.65124,0.272108,0.0318613,1.78037,3.25908,1152.05,0.740309,0.721755,0.773415
05487980,0.380319,5.92202,0.679517,187.618,0.386885,0.000340957,0.658828,0.0643249,0.00596003,3808,0.0703593,1.2717,0.668549,0.0667908,3.30583,0.848185,862.097,0.732545,0.713512,0.594102
05488200,-0.732365,6.57817,0.068284,214.689,0.747692,0.00138685,0.958354,2.06924,0.00411279,78.3067,0.0293021,0.962646,0.0755491,7.01314e-05,4.78727,1.01962,233.258,0.636905,0.615231,0.562866
05489000,-1.15184,1.86723,0.146157,165.296,0.495513,0.000114606,0.929642,1.70564,0.00504116,702.488,0.0243045,2.24987,0.237101,5.94751e-05,5.22764,0.560776,968.242,0.694437,0.728494,0.652521
05495000,-1.60577,1.91724,0.184176,108.031,0.214294,0.00125683,0.86336,1.09136,0.0069968,322.214,0.126044,0.744303,0.415117,0.0746921,3.00133,1.37095,1035.55,0.823688,0.727825,0.763942
05495500,-1.15511,2.2197,0.0827407,244.23,0.396946,0.000144028,0.880747,0.00803663,0.00237244,546.861,0.0561514,0.873169,0.996377,0.000561258,3.68275,0.780528,903.519,0.813143,0.67253,0.689013
05501000,-1.40193,1.25471,0.215685,105.605,0.340719,0.00171756,0.931835,2.93944,0.00928227,250.392,0.0796444,1.59899,0.150893,0.0824648,1.48572,1.85503,916.464,0.836272,0.619483,0.580176
05503800,-1.14329,1.88825,0.081603,139.384,0.232589,0.000328177,0.87302,0.00288309,0.00441779,203.294,0.0381969,1.76243,0.985607,0.277503,7.27384,0.677331,207.11,0.865062,0.593369,0.465421
05507600,-1.88083,1.13403,0.117363,204.422,0.246674,0.0289765,0.762044,4.00158,0.00312374,2528.1,0.0151536,1.4763,0.139559,0.0733805,1.80738,1.39351,269.244,0.830373,0.660628,0.794497
05508805,-1.24035,1.21537,0.134666,240.348,0.501656,0.0350665,0.899131,3.98151,0.00221095,137.298,0.0276463,0.791698,0.111449,0.0922383,1.99373,1.16546,533.31,0.79472,0.753537,0.770774
05514500,-1.25255,1.0005,0.0925036,275.882,0.199876,0.00182917,0.875409,0.825557,0.00143499,55.3008,0.0623085,0.692602,0.661956,0.172774,5.50074,0.392476,2337.76,0.842547,0.786216,0.676326
05525500,0.3206,4.08083,0.827679,92.7034,0.501045,0.0181988,0.787808,2.30458,0.00682479,75.7969,0.0109605,3.11916,0.053163,0.162098,2.3956,2.46097,1154.64,0.864672,0.759566,0.768517
05556500,-0.524305,7.95117,0.202294,176.64,0.196503,5.8182e-05,0.973001,2.171,0.00700229,122.657,0.0117694,3.73047,0.999636,0.0004344,1.79559,2.07737,507.421,0.786511,0.563742,0.615596
05584500,-0.415246,4.62605,0.128807,178.501,0.304602,0.000307778,0.936988,0.00745333,0.00395574,127.701,0.0745854,1.95193,0.699133,0.00023812,2.49089,1.7523,1695.72,0.758262,0.778619,0.799328
05585000,-1.21818,2.01191,0.0715394,176.675,0.205027,0.0024727,0.887276,0.289556,0.00353682,117.881,0.049764,1.18103,0.426747,0.190722,1.73162,3.19617,3347.42,0.842856,0.77136,0.737048
05591550,-1.52493,1.90644,0.298985,127.234,0.173012,0.285278,0.864445,2.18089,0.00480309,34.6335,0.0480631,1.69043,0.229127,0.0584881,2.502,2.16227,89.5753,0.796352,0.635767,0.773657
05592050,-0.678698,1.10053,0.863949,255.137,0.66986,0.321962,0.860667,2.18136,0.00130795,46.3653,0.0368751,1.41506,0.357433,0.00482491,2.22823,1.59158,241.025,0.785681,0.640617,0.601507
05592575,-0.0638105,1.07154,0.110005,183.885,0.246213,0.136682,0.836003,2.82421,0.00205433,42.2233,0.0250545,1.56735,0.236474,0.238541,1.84481,0.189302,114.429,0.758979,0.685181,0.668558
05593575,-1.37153,1.92631,0.0920393,184.538,0.461921,9.04109e-05,0.839371,0.00047854,0.0030829,836.936,0.0432824,0.831082,0.989055,0.0405411,5.10312,0.959631,218.243,0.842823,0.822875,0.775647
05593900,-1.99567,1.12268,0.70533,152.287,0.241326,0.0192837,0.636128,2.32211,0.00617679,3991.13,0.0548266,1.77827,0.0610884,0.00184671,1.53968,2.55091,143.683,0.790733,0.713799,0.818221
05595730,-1.98072,1.72254,0.0865657,281.977,0.216726,0.0028261,0.870991,3.81071,0.00180244,1015.66,0.0294928,1.95965,0.772882,3.69143e-06,7.05543,0.642789,227.822,0.820602,0.807589,0.754093
06037500,0.632396,3.14518,0.0168055,148.745,0.358816,0.0523815,2.01869,0.0616763,0.288157,5630.92,0.862259,2.20862,0.0624481,0.0287887,4.26973,0.773006,1087.33,0.858062,0.656374,0.753937
06043500,2.89455,2.51807,0.0449105,172.123,2.23652,0.17022,1.26603,0.906201,0.273754,758.955,0.0508053,5.61145,0.111208,0.125107,2.02028,2.17076,2135.83,0.935589,0.634525,0.81359
06154410,-1.3153,1.12357,0.945084,110.727,9.32495,0.213058,0.815654,1.34242,0.0919713,673.222,0.673249,0.69223,0.0948378,0.00123256,3.40997,3.39999,33.6555,0.884749,0.523456,0.752388
06188000,2.29009,2.79398,0.944842,56.4772,7.56541,0.0634373,0.61409,0.0108172,0.372428,1436.82,4.92569,7.55957,0.940329,0.2314,1.20493,3.40894,1708.66,0.903607,0.750981,0.843476
06191500,2.0593,2.48149,0.1042,431.101,0.0923752,0.249613,1.00047,1.64123,0.10125,369.414,0.204491,3.32412,0.275651,0.0539835,1.10781,1.50014,6780.28,0.935466,0.536833,0.734148
06221400,2.99951,1.44529,0.000202632,1986.42,0.0118042,0.272151,0.200031,0.910522,0.0511642,1084.43,4.9427,8.44411,0.679303,5.66005e-06,2.92575,3.97944,228.339,0.741258,0.475369,0.736088
06224000,2.99961,2.86659,0.1826,576.225,3.78474,0.137418,0.200132,1.18858,0.0548089,376.58,4.83344,2.75124,0.48387,5.3495e-06,3.45167,3.22402,484.121,0.817348,0.634962,0.819994
06278300,1.55521,2.90835,0.948962,50.5696,0.0144161,0.0315402,0.89676,7.05571e-05,0.0879301,96.5146,0.71165,1.88694,0.32772,0.000917981,4.51522,1.74355,59.8032,0.815586,0.345044,0.686829
06280300,2.89821,3.06199,0.0958126,619.464,0.0154872,0.304396,0.739731,0.41296,0.075799,305.25,0.0175826,6.03884,0.311715,5.15792e-05,1.31135,3.93347,768.898,0.89462,0.479203,0.701077
06289000,2.95347,2.4047,0.869659,157.539,5.80339,0.0696438,0.896312,0.00226913,0.225861,857.833,0.112703,8.98416,0.162669,0.121791,1.40406,1.66715,471.176,0.811023,0.715275,0.844255
06291500,2.99832,1.08812,0.0525532,735.932,4.87785,0.131101,1.00573,0.900405,0.0610103,185.904,0.280601,2.64176,0.052664,0.118914,4.45433,1.4846,208.923,0.780562,0.625258,0.666456
06311000,2.5251,3.2488,0.349797,149.775,6.4983,0.367347,0.828513,1.6871,0.15506,181.455,0.04011,4.08518,0.0698959,0.0586445,5.50353,1.45658,63.4276,0.826053,0.410505,0.682084
06332515,0.485255,4.964,0.149737,612.19,0.0328376,0.170406,0.725555,0.00943597,0.240193,2618.7,0.0216432,0.977684,0.376038,0.28709,2.2979,1.7365,191.577,0.229666,0.22726,0.0300256
06339100,0.777227,7.11049,0.0266656,1148.61,0.641894,0.040613,1.09107,0.249566,0.000160797,5.33017,0.0132465,2.38339,0.204748,0.0128793,7.89971,0.625576,530.721,0.193825,0.11676,-0.034505
06339500,-0.250924,3.80349,0.102036,223.693,3.03185,0.0154229,1.78279,0.365322,0.00128231,13.9478,0.173872,0.928805,0.0521092,0.01181,2.04102,3.0334,3184.32,0.322562,0.229037,0.187219
06344600,1.40867,7.9417,0.133364,254.816,0.0101285,0.208858,1.14504,0.0926335,8.44355e-05,2251.03,0.214812,1.30798,0.646011,0.293611,7.87627,0.600458,393.51,0.146646,0.101438,0.146004
06350000,1.79773,7.95868,0.0445449,1627.98,2.34232,6.9552e-05,0.903421,0.539299,0.000116019,35.709,0.0388107,2.43769,0.0511366,0.247284,3.09849,3.03106,1501.55,0.431567,0.147313,-0.151892
06352000,1.37791,7.51115,0.383577,242.709,1.50021,0.365007,1.03155,0.496223,0.479778,1644.16,0.0960982,0.900878,0.329744,0.02994,4.50025,1.42727,1431.65,0.515816,0.231742,0.227827
06353000,1.87894,7.97872,0.62625,120.253,4.46711,0.280306,1.28242,0.554992,0.498093,5725.01,0.0871904,0.630064,0.126943,0.0640978,1.50227,0.245298,4530.54,0.444861,0.285995,0.223417
06354000,1.34931,5.49945,0.121601,219.655,8.48033,0.000434152,1.50905,0.513279,0.000831586,27.6591,0.171017,2.66569,0.050331,0.0227462,1.39669,3.95466,10614.4,0.448777,0.344,0.275027
06360500,0.452371,4.63595,0.603867,99.8348,7.76065,0.0890808,1.06222,0.000770753,0.337338,208.979,0.0862284,1.90485,0.617766,0.0097051,2.59555,1.06979,12628.6,0.899891,0.225781,0.248084
06404000,0.904309,2.29275,0.48457,56.327,0.415537,0.151742,1.49933,0.699157,0.264653,603.983,0.12283,2.67294,0.0545186,0.0208096,3.13334,1.75365,151.708,0.816623,0.550664,0.383611
06406000,0.155546,1.75062,0.274301,170.184,6.2832,0.0803826,1.71922,1.11095,0.450169,3037.45,0.212553,4.1721,0.0781051,0.0101693,4.26402,0.876629,437.521,0.297298,0.298999,0.161877
06408700,0.486443,1.84009,0.111159,739.511,0.0101396,0.0125235,0.987255,1.17251,0.00290308,5361.1,4.00621,1.39205,0.0502416,0.0104056,4.6574,3.02017,20.245,0.979111,0.728318,0.537186
06409000,-0.0747341,1.56758,0.0171741,1926.38,0.042555,0.0369028,1.43073,0.0624366,0.00628855,1428.88,0.161561,1.23627,0.0717394,0.115662,1.80072,0.55137,205.298,0.633661,0.48686,0.40993
06431500,-0.427191,1.01146,0.672258,242.474,1.4785,0.0848621,1.11309,2.8274,0.208871,2741.49,0.715221,1.25775,0.0613995,0.0394225,2.11092,2.88446,427.165,0.829112,0.755918,0.841173
06440200,-0.654332,4.55597,0.296224,112.487,4.70816,0.0105863,1.21961,0.0325259,0.00294835,98.754,0.258827,1.02245,0.68567,0.00776535,5.47784,1.03173,665.342,0.796358,0.238142,0.297659
06441500,1.35589,6.69228,0.0271382,1393.78,9.4548,0.125053,1.28056,0.193727,5.73362e-06,1266.82,0.147148,0.884316,0.244728,0.00854451,1.14011,1.27737,8147.21,0.81442,0.351554,0.167403
06447000,0.427974,2.25926,0.120315,88.7263,0.803476,0.00220149,1.17087,0.217875,0.0725852,2478.87,0.0702075,0.701097,0.0707836,0.175965,2.42385,0.698298,12838.3,0.671079,0.507666,0.597759
06447500,1.46948,6.91735,0.12886,306.267,0.0133381,0.0628087,0.763067,2.50656,0.406349,861.828,0.0855103,0.841875,0.170142,0.221708,2.93073,1.56614,776.664,0.562745,-3.92513,-0.423515
06450500,0.635319,5.07185,0.439256,121.767,1.15732,0.0773905,1.23802,0.312668,0.150111,5773.27,0.319257,1.15281,0.0625087,0.0343152,2.81035,0.555631,3867.79,0.471839,0.271111,0.264307
06452000,1.35318,3.94136,0.257478,177.225,7.57305,0.0922293,1.07221,0.00264016,0.0699908,2527.13,0.114941,1.08368,0.26862,0.0297792,1.48417,0.619849,25523.8,0.690411,0.409028,0.349959
06453600,0.856712,6.91429,0.079631,765.954,3.1853,0.227865,1.2631,0.987054,0.326681,842.972,0.112782,3.18012,0.237953,0.0753385,3.99248,0.557093,2102.17,0.530899,0.3902,0.314013
06464500,0.266969,2.45092,0.0900796,571.923,0.0120813,0.0916268,0.788712,0.0438903,0.487686,793.892,0.0717694,1.01211,0.183097,0.184886,3.18394,0.749409,2902.14,0.503097,-1.447,0.108507
06477500,0.111175,3.50966,0.113969,195.975,0.328367,5.38559e-05,1.54976,0.00154969,0.000104469,159.603,2.48645,5.52558,0.295037,0.272049,5.31698,0.810463,1519.67,0.88527,0.436162,0.164676
06479215,-0.00565529,6.41563,0.942105,44.0376,0.0388851,0.162608,1.3611,3.86539,0.223719,151.627,0.201271,1.26224,0.188798,0.00170233,2.59718,2.87732,176.562,0.829679,0.207937,0.27764
06479438,-0.0897654,7.78303,0.946632,43.6506,0.0284746,0.0646749,1.79177,2.46652e-05,0.127705,160.536,1.14847,0.768249,0.414158,0.000115263,4.0919,0.74239,595.443,0.857863,0.10187,0.0744839
06601000,-0.979893,7.99886,0.0906296,279.995,2.31523,0.0476007,1.39601,1.18555,0.499724,630.426,0.312196,2.49207,0.819992,0.00538417,1.16525,0.21025,450.465,0.340406,0.386131,0.319087
06614800,2.92486,6.97373,0.300678,84.5254,0.14422,0.41588,1.41441,0.083761,0.0986775,494.269,0.366033,4.86721,0.0759598,0.0244413,1.86093,0.264773,3.98688,0.876822,0.652585,0.798364
06622700,2.88022,4.81952,0.354993,114.762,0.373051,0.323878,1.18501,1.263,0.105396,328.311,0.046928,4.79589,0.0650908,0.054153,2.73013,3.86412,96.8242,0.883419,0.798341,0.840679
06623800,2.7236,4.42235,0.135029,374.551,3.10458,0.325129,1.46889,1.65139,0.0757718,372.983,0.121168,3.38025,0.0777384,0.023867,2.52265,3.72666,188.212,0.92528,0.774379,0.865872
06632400,2.98566,6.72844,0.0649232,301.526,0.625444,0.018564,1.57394,0.00520016,0.0873685,238.613,4.63192,1.15551,0.566195,0.208847,2.34482,3.92151,162.841,0.904449,0.760642,0.82993
06746095,2.99976,4.58637,0.0858368,102.221,0.0100872,9.76842e-05,0.200024,0.100581,0.0805375,334.923,4.89614,4.32277,0.156905,3.22844e-06,1.84153,0.240704,8.12909,0.777412,0.66944,0.628472
06784000,-0.135812,5.83299,0.177674,121.002,0.652489,0.0201975,2.00626,0.306316,0.112141,5935.67,0.851246,0.803091,0.0500292,0.0162765,1.46491,2.50243,4116.32,0.617375,0.117724,0.0745504
06803510,-1.99654,2.11969,0.477134,84.0039,0.040436,0.106698,0.793504,3.16893,0.0167191,394.375,0.123293,1.5862,0.999241,0.476136,1.20006,1.8266,112.875,0.761941,0.463509,0.314495
06803530,-0.610142,2.21882,0.0221864,252.854,0.109808,0.0375926,0.966891,3.30971,0.00226789,72.8614,0.0176811,4.4334,0.0545083,0.402064,1.10006,2.08174,310.666,0.789542,0.579069,0.440793
06814000,-1.78921,2.01467,0.475863,81.1824,0.299897,0.0199776,0.735224,2.39289,0.0131454,1294.7,0.0928547,0.943336,0.293765,0.347078,1.65507,1.25655,714.531,0.867873,0.805929,0.704954
06846500,1.07245,2.25535,0.265513,371.269,0.379379,0.0405613,1.59703,0.0461177,0.109235,483.207,0.167455,0.928092,0.232644,0.223955,2.50031,1.26655,3427.68,-0.00183637,-0.0563695,-0.77735
06847900,-1.69783,1.88324,0.215831,275.035,6.55435,0.00741688,2.00641,1.70957,0.484703,1524.91,0.281506,1.0216,0.278814,0.0477027,1.52407,1.15861,1527.44,0.848278,0.0500894,-0.322022
06853800,0.790569,5.29063,0.135875,222.693,0.130798,0.00687597,1.07266,0.758981,2.68975e-05,1342.77,0.57882,1.25785,0.0554895,0.356749,2.83566,1.62108,587.676,0.754765,0.23103,0.496915
06876700,-1.77145,1.63961,0.162,70.5808,0.0956383,3.13376e-05,1.46238,0.147872,0.0193061,588.225,0.019721,5.71645,0.34188,0.00215181,2.0811,3.34947,994.13,0.72315,0.653915,0.589668
06878000,-0.910054,2.479,0.218907,126.838,0.239509,0.0309184,0.8924,0.000158377,0.00280908,723.165,0.57132,0.863377,0.910806,0.384307,6.6832,0.472587,776.664,0.834912,0.632607,0.674447
06879650,-1.92501,1.42153,0.93375,135.258,0.237137,0.247631,0.785439,1.08661,0.00304235,264.027,0.0598386,0.921902,0.0950029,0.364913,1.53014,1.14859,10.5885,0.410407,0.337276,0.263412
06885500,-1.99771,2.6002,0.141375,60.5438,0.253972,5.36753e-05,1.27498,0.720431,0.0309103,321.633,0.0150672,5.79683,0.817084,6.40614e-05,5.74011,0.440987,1061.44,0.822926,0.770919,0.871427
06888500,-1.99946,1.98913,0.14992,157.933,0.447045,0.201975,1.07181,3.50744,0.00052195,44.9302,0.078147,7.81583,0.0501885,0.0550312,1.29014,1.40409,823.264,0.661741,0.680573,0.618635
06889200,-1.99897,1.8217,0.237003,754.173,0.0578119,0.146877,0.695577,2.72537,0.000648794,4095.46,0.134604,1.34096,0.999412,9.45469e-06,1.34404,0.175053,385.743,0.540277,0.511532,0.625977
06889500,-1.83292,1.95776,0.00432459,441.026,0.0469164,0.0424358,0.69586,2.91686,0.00198951,2963.82,0.0550154,1.24589,0.578444,1.37746e-05,1.37259,0.565579,750.776,0.700547,0.627508,0.79168
06892000,-1.99817,3.17599,0.16626,192.101,0.226766,0.00186799,0.778951,0.199417,0.00362816,1991.14,0.0718411,1.14333,0.844564,9.39627e-05,3.77097,1.04788,1051.09,0.876234,0.740498,0.867421
06903400,-0.120783,4.10364,0.788098,149.082,0.362998,0.0623093,0.895387,0.118563,0.00366922,1517.73,0.077214,0.930323,0.565627,0.00019872,1.57403,3.19883,471.176,0.824156,0.60736,0.51947
06906800,-0.273111,1.00193,0.24378,456.573,0.253174,0.00166311,0.739993,1.88695,0.00110093,2089.4,0.064811,1.26987,0.76735,0.223408,6.08476,0.405556,1405.76,0.789699,0.785443,0.713157
06910800,-1.99069,1.9983,0.125946,181.775,0.241941,0.0294971,0.919865,3.92828,0.00260107,43.8533,0.0910006,0.907256,0.226541,0.00901287,1.54155,1.51527,458.232,0.811948,0.828451,0.825386
06911900,-1.98804,2.06621,0.0712859,196.265,0.219174,0.000425371,1.02391,4.84926,0.0014169,48.4912,0.092352,3.00424,0.96018,0.00110146,1.75563,1.25838,295.132,0.827399,0.853171,0.871754
06917000,-1.62518,1.08262,0.894077,94.7845,0.720113,0.00110558,0.72258,4.27302,0.0195616,3641.41,0.0477687,1.72586,0.763637,1.46136e-05,6.44249,0.521084,812.909,0.858736,0.755825,0.761892
06918460,-0.819883,2.80192,0.120198,59.1324,0.125749,0.072253,1.5524,3.87391,0.364471,380.707,0.010066,8.92456,0.37765,0.00647666,3.03602,0.841944,652.398,0.79419,0.673454,0.706329
06919500,-1.65198,2.46761,0.935042,121.209,0.30374,0.00648428,0.804015,0.1337,0.00690938,1684.16,0.0426402,1.13367,0.709049,0.253285,3.38945,1.07158,1087.33,0.854421,0.863086,0.870835
06921070,-1.99134,2.80829,0.57951,116.315,0.177651,0.149027,0.810423,2.45345,0.00767076,233.377,0.194474,0.8976,0.261231,0.225406,1.40364,1.42223,714.531,0.820623,0.773283,0.719069
06921200,-1.98981,1.02254,0.0666473,184.499,0.400844,0.107473,1.30816,3.34193,0.0014922,42.7007,0.035008,8.92418,0.0803966,0.0964944,1.41841,1.11046,289.955,0.78873,0.636034,0.531503
