gauge_id,name,lat,lon,state,huc02,area_km2,area_gagesii_km2,region
08189500,"Mission Rv at Refugio, TX",28.291951,-97.279159,TX,12,1786.327881,1808.286000,South
08190000,"Nueces Rv at Laguna, TX",29.428567,-99.997287,TX,12,1908.005249,1961.433000,South
08190500,"W Nueces Rv nr Brackettville, TX",29.472731,-100.236463,TX,12,1796.683472,1799.090000,South
08194200,"San Casimiro Ck nr Freer, TX",27.965013,-98.966968,TX,12,1214.185181,1220.584000,South
08195000,"Frio Rv at Concan, TX",29.488565,-99.704776,TX,12,1007.074707,1028.286000,South
08196000,"Dry Frio Rv nr Reagan Wells, TX",29.504676,-99.781445,TX,12,326.199005,326.978100,South
08198500,"Sabinal Rv at Sabinal, TX",29.314306,-99.480472,TX,12,623.920349,624.347000,South
08200000,"Hondo Ck nr Tarpley, TX",29.569673,-99.246706,TX,12,247.497025,249.114600,South
08202700,"Seco Ck at Rowe Ranch nr D'Hanis, TX",29.370789,-99.287819,TX,12,434.932007,434.745000,South
08267500,"RIO HONDO NEAR VALDEZ, NM",36.541693,-105.556398,NM,13,93.717491,96.257700,Southwest
08269000,"RIO PUEBLO DE TAOS NEAR TAOS, NM",36.439472,-105.503620,NM,13,172.419479,163.266300,Southwest
08271000,"RIO LUCERO NEAR ARROYO SECO, NM",36.508361,-105.530842,NM,13,42.975426,43.774200,Southwest
08324000,"JEMEZ RIVER NEAR JEMEZ, NM",35.661694,-106.743369,NM,13,1216.774048,1207.948000,Southwest
08377900,"RIO MORA NEAR TERRERO, NM",35.777254,-105.658073,NM,13,137.728470,139.031100,Southwest
08378500,"PECOS RIVER NEAR PECOS, NM",35.708366,-105.682517,NM,13,489.298523,444.959100,Southwest
08380500,"GALLINAS CREEK NEAR MONTEZUMA, NM",35.651986,-105.318900,NM,13,217.466003,198.062100,Southwest
09034900,"BOBTAIL CREEK NEAR JONES PASS, CO.",39.760264,-105.906401,CO,14,14.497734,15.649200,Southwest
09035800,"DARLING CREEK NEAR LEAL, CO.",39.800542,-106.026407,CO,14,22.730375,22.943700,Southwest
09035900,"SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO.",39.795820,-106.030573,CO,14,70.935341,72.842100,Southwest
09047700,"KEYSTONE GULCH NEAR DILLON, CO.",39.594431,-105.972516,CO,14,23.662373,23.570100,Southwest
09065500,"GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.",39.625819,-106.278082,CO,14,37.538773,37.775700,Southwest
09066000,"BLACK GORE CREEK NEAR MINTURN, CO.",39.596375,-106.265026,CO,14,32.361012,32.409900,Southwest
09066200,"BOOTH CREEK NEAR MINTURN, CO.",39.648319,-106.323083,CO,14,15.999285,16.096500,Southwest
09066300,"MIDDLE CREEK NEAR MINTURN, CO.",39.645819,-106.382251,CO,14,15.429731,15.522300,Southwest
09081600,"CRYSTAL RIVER AB AVALANCHE C, NEAR REDSTONE, CO.",39.232207,-107.227273,CO,14,432.343140,432.892800,Southwest
09107000,"TAYLOR RIVER AT TAYLOR PARK, CO.",38.860271,-106.566697,CO,14,331.376770,331.619400,Southwest
09210500,"FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY",42.096053,-110.416556,WY,14,393.509918,398.309400,Northern Rockies and Plains
09223000,"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY",42.110494,-110.709621,WY,14,331.376770,333.153000,Northern Rockies and Plains
09306242,"CORRAL GULCH NEAR RANGELY, CO.",39.920250,-108.472872,CO,14,82.326416,81.985500,Southwest
09312600,"WHITE RIVER BL TABBYUNE C NEAR SOLDIER SUMMIT, UT",39.875793,-111.037388,UT,14,195.719406,195.294600,Southwest
09352900,"VALLECITO CREEK NEAR BAYFIELD, CO.",37.477501,-107.543669,CO,14,187.693878,188.151400,Southwest
09378170,"SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO, UT",37.846661,-109.369562,UT,14,22.367931,21.897900,Southwest
09378630,"RECAPTURE CREEK NEAR BLANDING, UT",37.755550,-109.476511,UT,14,9.760081,10.423800,Southwest
09386900,"RIO NUTRIA NEAR RAMAH, NM",35.282529,-108.553411,NM,15,184.846100,184.941900,Southwest
09404450,"EAST FORK VIRGIN RIVER NEAR GLENDALE, UT",37.339427,-112.604377,UT,15,192.094971,192.960000,Southwest
09430500,"GILA RIVER NEAR GILA, NM",33.061179,-108.537275,NM,15,4825.674316,4804.927000,Southwest
09430600,"MOGOLLON CREEK NEAR CLIFF, NM",33.166733,-108.649779,NM,15,178.632782,190.522000,Southwest
09447800,"BONITA CREEK NEAR MORENCI, AZ.",32.955618,-109.531188,AZ,15,781.842041,781.961400,Southwest
09480000,"SANTA CRUZ RIVER NEAR LOCHIEL, AZ.",31.355378,-110.589526,AZ,15,212.806015,213.381000,Southwest
09484000,"SABINO CREEK NEAR TUCSON, AZ.",32.316742,-110.810367,AZ,15,91.905273,103.652100,Southwest
09484600,"PANTANO WASH NEAR VAIL, AZ.",32.035914,-110.677582,AZ,15,1183.118652,1179.589000,Southwest
09492400,"EAST FORK WHITE RIVER NEAR FORT APACHE, AZ.",33.822272,-109.814541,AZ,15,100.448586,128.967300,Southwest
09494000,"WHITE RIVER NEAR FORT APACHE, AZ.",33.736441,-110.166767,AZ,15,1636.172852,1628.228000,Southwest
09497800,"CIBECUE CREEK NEAR CHYSOTILE, AZ.",33.843105,-110.557609,AZ,15,763.719910,750.862800,Southwest
09497980,"CHERRY CREEK NEAR GLOBE, AZ.",33.827826,-110.856227,AZ,15,517.776184,516.798000,Southwest
09505200,"WET BEAVER CREEK NEAR RIMROCK, AZ.",34.674744,-111.672094,AZ,15,287.365784,285.677100,Southwest
09505350,"DRY BEAVER CREEK NEAR RIMROCK, AZ.",34.728631,-111.775708,AZ,15,367.621094,365.661900,Southwest
09505800,"WEST CLEAR CREEK NEAR CAMP VERDE, AZ.",34.538636,-111.694036,AZ,15,623.920349,614.941400,Southwest
09508300,"WET BOTTOM CREEK NEAR CHILDS, AZ.",34.160868,-111.692924,AZ,15,94.235268,93.000600,Southwest
09510200,"SYCAMORE CREEK NEAR FORT MCDOWELL, AZ.",33.694211,-111.541802,AZ,15,424.576477,425.308500,Southwest
09512280,"CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK, AZ.",33.887260,-111.954039,AZ,15,214.100464,188.709300,Southwest
09513780,"NEW RIVER NEAR ROCK SPRINGS, AZ.",33.974202,-112.099046,AZ,15,176.820572,177.470100,Southwest
10023000,"BIG CREEK NEAR RANDOLPH, UT",41.609942,-111.254088,UT,16,135.657364,131.456700,Southwest
10166430,"WEST CANYON CREEK NEAR CEDAR FORT, UT",40.405226,-112.100496,UT,16,69.382011,70.173000,Southwest
10172700,"VERNON CREEK NEAR VERNON, UT",39.979391,-112.380230,UT,16,64.722023,69.929110,Southwest
10172800,"SOUTH WILLOW CREEK NEAR GRANTSVILLE, UT",40.496331,-112.574403,UT,16,10.847411,11.070900,Southwest
10173450,"MAMMOTH CREEK ABV WEST HATCH DITCH, NEAR HATCH, UT",37.622757,-112.516877,UT,16,271.832520,268.527600,Southwest
10205030,"SALINA CREEK NEAR EMERY, UT",38.911914,-111.530465,UT,16,134.104034,134.597700,Southwest
10234500,"BEAVER RIVER NEAR BEAVER, UT",38.280526,-112.568271,UT,16,235.588165,236.419200,Southwest
10242000,"COAL CREEK NEAR CEDAR CITY, UT",37.672199,-113.034670,UT,16,209.440475,208.685700,Southwest
10244950,"STEPTOE C NR ELY, NV",39.201539,-114.689161,NV,16,28.736580,28.196100,West
10249300,"S TWIN R NR ROUND MOUNTAIN, NV",38.887430,-117.245367,NV,16,51.777618,50.195700,West
10258000,TAHQUITZ C NR PALM SPRINGS CA,33.805019,-116.559182,CA,18,43.752090,43.691400,West
10258500,PALM CYN C NR PALM SPRINGS CA,33.745022,-116.535571,CA,18,241.024826,241.512300,West
10259000,ANDREAS C NR PALM SPRINGS CA,33.760021,-116.550015,CA,18,22.393822,22.456800,West
10259200,DEEP C NR PALM DESERT CA,33.631136,-116.392234,CA,18,79.219757,79.123500,West
10263500,BIG ROCK C NR VALYERMO CA,34.420831,-117.839507,CA,18,59.285374,59.463900,West
10310500,"CLEAR CREEK NEAR CARSON CITY, NV",39.113242,-119.798237,NV,16,40.127655,39.489300,West
10316500,"LAMOILLE C NR LAMOILLE, NV",40.690761,-115.477003,NV,16,64.463135,64.778400,West
10329500,"MARTIN C NR PARADISE VALLEY, NV",41.534618,-117.417905,NV,16,453.701385,454.520700,West
10336645,GENERAL C NR MEEKS BAY CA,39.051852,-120.118521,CA,16,19.261274,19.598400,West
10336660,BLACKWOOD C NR TAHOE CITY CA,39.107407,-120.162135,CA,16,28.995466,29.796300,West
10336740,"Logan House Ck nr Glenbrook, NV",39.066575,-119.935460,NV,16,5.410761,5.536800,West
10343500,SAGEHEN C NR TRUCKEE CA,39.431572,-120.237979,CA,16,27.183250,27.602700,West
10348850,GALENA C AT GALENA C STATE PARK,39.354354,-119.858522,NV,16,19.908495,19.138500,West
10396000,DONNER UND BLITZEN RIVER NR FRENCHGLEN OR,42.790833,-118.867500,OR,17,517.776184,528.894000,Northwest
11098000,ARROYO SECO NR PASADENA CA,34.222226,-118.177573,CA,18,41.422096,41.566500,West
11124500,SANTA CRUZ C NR SANTA YNEZ CA,34.596656,-119.908752,CA,18,191.577194,191.522700,West
11141280,LOPEZ C NR ARROYO GRANDE CA,35.235530,-120.472386,CA,18,54.107613,54.007200,West
11143000,BIG SUR R NR BIG SUR CA,36.245796,-121.773287,CA,18,120.382965,120.612600,West
11148900,NACIMIENTO R BL SAPAQUE C NR BRYSON CA,35.788579,-121.093805,CA,18,419.398712,403.454700,West
11151300,SAN LORENZO C BL BITTERWATER C NR KING CITY CA,36.268021,-121.066303,CA,18,603.209290,608.228100,West
11162500,PESCADERO C NR PESCADERO CA,37.260777,-122.328860,CA,18,118.829636,118.871100,West
11176400,ARROYO VALLE BL LANG CN NR LIVERMORE CA,37.561322,-121.683839,CA,18,336.554535,338.561100,West
11180500,DRY C A UNION CITY CA,37.606045,-122.023850,CA,18,24.309593,24.318900,West
11180960,CULL C AB CULL C RES NR CASTRO VALLEY CA,37.717707,-122.054407,CA,18,14.989621,15.062400,West
11224500,LOS GATOS C AB NUNEZ CYN NR COALINGA CA,36.214677,-120.470712,CA,18,248.014801,247.435200,West
11230500,BEAR C NR LAKE THOMAS A EDISON CA,37.339386,-118.973451,CA,18,135.916245,135.530100,West
11237500,PITMAN C BL TAMARACK C CA,37.198557,-119.213733,CA,18,59.285374,59.823900,West
11253310,CANTUA C NR CANTUA CREEK CA,36.402174,-120.433492,CA,18,120.124077,120.437100,West
11264500,MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA,37.731593,-119.558774,CA,18,468.587463,467.976100,West
11266500,MERCED R A POHONO BRIDGE NR YOSEMITE CA,37.716871,-119.666279,CA,18,831.030823,833.081700,West
11274500,ORESTIMBA C NR NEWMAN CA,37.315492,-121.125208,CA,18,346.910065,347.750300,West
11274630,DEL PUERTO C NR PATTERSON CA,37.486599,-121.209103,CA,18,187.952759,187.437500,West
11284400,BIG C AB WHITES GULCH NR GROVELAND CA,37.841871,-120.184910,CA,18,42.457649,41.716800,West
11299600,BLACK C NR COPPEROPOLIS CA,37.961036,-120.615203,CA,18,37.279884,37.323900,West
11381500,MILL C NR LOS MOLINOS CA,40.054602,-122.024154,CA,18,339.143402,337.630500,West
11383500,DEER C NR VINA CA,40.014047,-121.948318,CA,18,538.487244,539.775300,West
11451100,NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA,39.165446,-122.619986,CA,18,155.850632,155.094300,West
11468500,NOYO R NR FORT BRAGG CA,39.428224,-123.737792,CA,18,274.421387,273.514500,West
11473900,MF EEL R NR DOS RIOS CA,39.706267,-123.325291,CA,18,1928.716309,1925.013000,West
11475560,ELDER C NR BRANSCOMB CA,39.729600,-123.643907,CA,18,16.827726,16.794000,West
11476600,BULL C NR WEOTT CA,40.351250,-124.003931,CA,18,72.747559,71.845200,West
11478500,VAN DUZEN R NR BRIDGEVILLE CA,40.480416,-123.890876,CA,18,574.731567,572.376600,West
11480390,MAD R AB RUTH RES NR FOREST GLEN CA,40.284313,-123.335303,CA,18,242.837036,242.597700,West
11481200,LITTLE R NR TRINIDAD CA,41.010959,-124.081733,CA,18,104.849678,105.403500,West
11482500,REDWOOD C A ORICK CA,41.299290,-124.051182,CA,18,717.120056,718.039800,West
11522500,SALMON R A SOMES BAR CA,41.377627,-123.477558,CA,18,1944.249634,1943.120000,West
11523200,TRINITY R AB COFFEE C NR TRINITY CTR CA,41.111257,-122.705579,CA,18,385.743256,382.935600,West
11528700,SF TRINITY R BL HYAMPOM CA,40.649863,-123.494205,CA,18,1977.905029,1980.083000,West
11532500,SMITH R NR CRESCENT CITY CA,41.791503,-124.076189,CA,18,1589.572876,1577.962000,West
12010000,"NASELLE RIVER NEAR NASELLE, WA",46.373994,-123.743482,WA,17,141.870682,142.182000,Northwest
12013500,"WILLAPA RIVER NEAR WILLAPA, WA",46.650934,-123.652658,WA,17,336.554535,337.685400,Northwest
12020000,"CHEHALIS RIVER NEAR DOTY, WA",46.617324,-123.277644,WA,17,292.543549,294.223500,Northwest
12025000,"NEWAUKUM RIVER NEAR CHEHALIS, WA",46.620104,-122.945126,WA,17,401.276550,404.903700,Northwest
12025700,"SKOOKUMCHUCK RIVER NEAR VAIL, WA",46.772603,-122.594009,WA,17,103.555237,103.302900,Northwest
12035000,"SATSOP RIVER NEAR SATSOP, WA",47.000651,-123.494884,WA,17,774.075439,769.899600,Northwest
12040500,"QUEETS RIVER NEAR CLEARWATER, WA",47.537859,-124.315746,WA,17,1152.052002,1153.437000,Northwest
12041200,"HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA",47.806747,-124.251033,WA,17,654.986877,655.796700,Northwest
12043000,"CALAWAH RIVER NEAR FORKS, WA",47.960077,-124.392987,WA,17,333.965637,337.185000,Northwest
12048000,"DUNGENESS RIVER NEAR SEQUIM, WA",48.014258,-123.132677,WA,17,403.865448,405.006300,Northwest
12054000,"DUCKABUSH RIVER NEAR BRINNON, WA",47.683981,-123.011551,WA,17,172.160583,171.675000,Northwest
12056500,"NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA",47.514257,-123.329887,WA,17,148.084000,146.971500,Northwest
12073500,"HUGE CREEK NEAR WAUNA, WA",47.389262,-122.699024,WA,17,16.750059,15.672600,Northwest
12082500,"NISQUALLY RIVER NEAR NATIONAL, WA",46.752608,-122.083719,WA,17,344.321167,349.998300,Northwest
12092000,"PUYALLUP RIVER NEAR ELECTRON, WA",46.903716,-122.035109,WA,17,240.248154,240.881400,Northwest
12095000,"SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA",47.139546,-122.092614,WA,17,205.816040,205.835400,Northwest
12114500,"CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA",47.342054,-121.548986,WA,17,65.757576,66.555900,Northwest
12115000,"CEDAR RIVER NEAR CEDAR FALLS, WA",47.370107,-121.625101,WA,17,105.367455,102.798300,Northwest
12115500,"REX RIVER NEAR CEDAR FALLS, WA",47.350662,-121.663158,WA,17,34.691006,34.718400,Northwest
12117000,"TAYLOR CREEK NEAR SELLECK, WA",47.386491,-121.846222,WA,17,44.528751,44.853630,Northwest
12141300,"MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA",47.485940,-121.647881,WA,17,398.687683,401.509800,Northwest
12143600,"SF SNOQUALMIE RIVER AT EDGEWICK, WA",47.452604,-121.717885,WA,17,170.607254,165.006900,Northwest
12144000,"SF SNOQUALMIE RIVER AT NORTH BEND, WA",47.492880,-121.790111,WA,17,211.511581,210.105900,Northwest
12145500,"RAGING RIVER NEAR FALL CITY, WA",47.539824,-121.909005,WA,17,79.219757,78.980400,Northwest
12147500,"NORTH FORK TOLT RIVER NEAR CARNATION, WA",47.712324,-121.788727,WA,17,103.296349,102.893400,Northwest
12147600,"SOUTH FORK TOLT RIVER NEAR INDEX, WA",47.706771,-121.600107,WA,17,13.824625,14.126400,Northwest
12167000,"NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA",48.261492,-122.047641,WA,17,678.286804,683.752500,Northwest
12175500,"THUNDER CREEK NEAR NEWHALEM, WA",48.672629,-121.072896,WA,17,271.832520,273.820500,Northwest
12178100,"NEWHALEM CREEK NEAR NEWHALEM, WA",48.655959,-121.238456,WA,17,69.640900,69.683400,Northwest
12186000,"SAUK RIVER AB WHITECHUCK RIVER NEAR DARRINGTON, WA",48.168720,-121.470672,WA,17,393.509918,398.435400,Northwest
12189500,"SAUK RIVER NEAR SAUK, WA",48.424559,-121.568463,WA,17,1848.461060,1855.317000,Northwest
12358500,Middle Fork Flathead River nr West Glacier MT,48.495244,-114.010119,MT,17,2920.257812,2939.194000,Northern Rockies and Plains
12374250,Mill Cr ab Bassoo Cr nr Niarada MT,47.829664,-114.697630,MT,17,50.742069,50.789700,Northern Rockies and Plains
12375900,South Crow Creek near Ronan MT,47.491600,-114.026774,MT,17,19.597830,19.722600,Northern Rockies and Plains
12377150,Mission Cr ab Reservoir nr ST Ignatius MT,47.322987,-113.979548,MT,17,32.102123,32.176800,Northern Rockies and Plains
12381400,South Fork Jocko River near Arlee MT,47.195486,-113.850653,MT,17,144.977341,150.947100,Northern Rockies and Plains
12383500,Big Knife Creek near Arlee MT,47.147428,-113.974272,MT,17,17.811501,17.670600,Northern Rockies and Plains
12388400,Revais Cr bl West Fork nr Dixon MT,47.266317,-114.406786,MT,17,60.579815,60.840900,Northern Rockies and Plains
12390700,Prospect Creek at Thompson Falls MT,47.586046,-115.355153,MT,17,471.176331,470.233800,Northern Rockies and Plains
12411000,NF COEUR D ALENE R AB SHOSHONE CK NR PRICHARD ID,47.706111,-115.979167,ID,17,867.275146,867.483300,Northwest
12414500,ST JOE RIVER AT CALDER ID,47.274640,-116.189049,ID,17,2653.603027,2678.972000,Northwest
12447390,"ANDREWS CREEK NEAR MAZAMA, WA",48.822925,-120.145924,WA,17,57.214272,58.101030,Northwest
12451000,"STEHEKIN RIVER AT STEHEKIN, WA",48.329580,-120.691767,WA,17,831.030823,830.597400,Northwest
12488500,"AMERICAN RIVER NEAR NILE, WA",46.977616,-121.168696,WA,17,204.262711,205.170300,Northwest
13011500,PACIFIC CREEK AT MORAN WY,43.850278,-110.517778,WY,17,437.520874,404.077500,Northern Rockies and Plains
13011900,BUFFALO FORK AB LAVA CREEK NR MORAN WY,43.838056,-110.441111,WY,17,836.208557,851.803200,Northern Rockies and Plains
13018300,"CACHE CREEK NEAR JACKSON, WY",43.452153,-110.704091,WY,17,27.442139,27.901460,Northern Rockies and Plains
13023000,GREYS RIVER AB RESERVOIR NR ALPINE WY,43.142778,-110.976667,WY,17,1159.818726,1161.929000,Northern Rockies and Plains
13083000,TRAPPER CREEK NR OAKLEY ID,42.165833,-113.983611,ID,17,134.621811,133.183800,Northwest
13161500,BRUNEAU RIVER AT ROWLAND NV,41.933237,-115.674527,NV,17,988.952515,986.130900,West
13235000,SF PAYETTE RIVER AT LOWMAN ID,44.085278,-115.622222,ID,17,1154.640869,1163.229000,Northwest
13240000,LAKE FORK PAYETTE RIVER AB JUMBO CR NR MCCALL ID,44.913611,-115.997222,ID,17,126.596283,125.569800,Northwest
13310700,SF SALMON RIVER NR KRASSEL RANGER STATION ID,44.986944,-115.725000,ID,17,854.330750,853.132500,Northwest
13313000,JOHNSON CREEK AT YELLOW PINE ID,44.961667,-115.500000,ID,17,564.376038,561.935800,Northwest
13331500,"MINAM RIVER NEAR MINAM, OR",45.619867,-117.726589,OR,17,621.331421,618.929100,Northwest
13337000,LOCHSA RIVER NR LOWELL ID,46.150833,-115.587222,ID,17,3049.701904,3053.417000,Northwest
13338500,SF CLEARWATER RIVER AT STITES ID,46.086389,-115.976667,ID,17,3023.812988,3027.002000,Northwest
13340000,CLEARWATER RIVER AT OROFINO ID,46.478333,-116.257500,ID,17,14256.967773,14268.920000,Northwest
13340600,NF CLEARWATER RIVER NR CANYON RANGER STATION ID,46.840466,-115.620703,ID,17,3355.189697,3354.622000,Northwest
14020000,"UMATILLA RIVER ABOVE MEACHAM CREEK, NR GIBBON, OR",45.719577,-118.323291,OR,17,339.143402,341.426700,Northwest
14092750,"SHITIKE CR, AT PETERS PASTURE, NR WARM SPRINGS, OR",44.750395,-121.633397,OR,17,59.285374,57.480300,Northwest
14096850,"BEAVER CREEK, BLW QUARTZ CR, NR SIMNASHO, OR.",44.958727,-121.394229,OR,17,375.387756,374.623200,Northwest
14137000,"SANDY RIVER NEAR MARMOT, OR",45.399564,-122.137307,OR,17,683.464600,674.239500,Northwest
14138800,"BLAZED ALDER CREEK NEAR RHODODENDRON, OREG.",45.452618,-121.891468,OR,17,21.151157,21.288600,Northwest
14138870,"FIR CREEK NEAR BRIGHTWOOD, OR",45.480119,-122.025638,OR,17,14.135290,14.024310,Northwest
14138900,"NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",45.494286,-122.035917,OR,17,21.539490,21.682800,Northwest
14139800,"SOUTH FORK BULL RUN RIVER NEAR BULL RUN, OR",45.444564,-122.109529,OR,17,39.868767,40.703400,Northwest
14141500,"LITTLE SANDY RIVER NEAR BULL RUN, OREG.",45.415398,-122.171475,OR,17,57.732044,59.865300,Northwest
14154500,"ROW RIVER ABOVE PITCHER CREEK NEAR, DORENA, OREG",43.735957,-122.873402,OR,17,546.253906,546.810500,Northwest
14158500,"MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",44.360955,-121.995617,OR,17,239.212601,237.077100,Northwest
14158790,"SMITH R AB SMITH R RES NR BELKNAP SPRGS,OREG.",44.334567,-122.047007,OR,17,41.939873,40.571100,Northwest
14166500,"LONG TOM RIVER NEAR NOTI, OREG.",44.049845,-123.426210,OR,17,231.187073,226.524600,Northwest
14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.791511,-122.578974,OR,17,289.954681,286.849800,Northwest
14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.391792,-122.497582,OR,17,450.465302,458.177400,Northwest
14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OREG.",44.540124,-122.435915,OR,17,256.816986,258.196500,Northwest
14187000,"WILEY CREEK NEAR FOSTER, OR",44.372348,-122.623138,OR,17,134.104034,134.749800,Northwest
14216500,"MUDDY CREEK BELOW CLEAR CREEK NEAR COUGAR, WA",46.075669,-121.998698,WA,17,349.498932,349.524000,Northwest
14222500,"EAST FORK LEWIS RIVER NEAR HEISSON, WA",45.836781,-122.466208,WA,17,323.610138,323.889300,Northwest
14236200,"TILTON RIVER AB BEAR CANYON CREEK NEAR CINEBAR, WA",46.595384,-122.459556,WA,17,365.032227,360.993600,Northwest
14301000,"NEHALEM RIVER NEAR FOSS, OR",45.703999,-123.755405,OR,17,1726.783569,1743.544000,Northwest
14303200,"TUCCA CREEK NEAR BLAINE, OR.",45.324276,-123.546501,OR,17,7.999642,8.059500,Northwest
14305500,"SILETZ RIVER AT SILETZ, OR",44.715117,-123.887335,OR,17,522.953979,526.329900,Northwest
14306340,"EAST FORK LOBSTER CREEK NEAR ALSEA, OR.",44.247899,-123.636494,OR,17,14.756622,14.727600,Northwest
14306500,"ALSEA RIVER NEAR TIDEWATER, OR",44.385954,-123.831778,OR,17,864.686279,857.163600,Northwest
14308990,"COW CREEK ABV GALESVILLE RES, NR AZALEA, OR.",42.823177,-123.125892,OR,17,167.500595,167.755500,Northwest
14309500,"WEST FORK COW CREEK NEAR GLENDALE, OR",42.804004,-123.610907,OR,17,224.973755,224.920800,Northwest
14316700,"STEAMBOAT CREEK NEAR GLIDE, OR",43.349842,-122.728942,OR,17,587.675964,587.898900,Northwest
14325000,"SOUTH FORK COQUILLE RIVER AT POWERS, OR",42.891499,-124.070652,OR,17,437.520874,443.074500,Northwest
14362250,"STAR GULCH NEAR RUCH, OR.",42.154014,-123.075323,OR,17,41.422096,41.421600,Northwest
14400000,"CHETCO RIVER NEAR BROOKINGS, OR",42.123443,-124.187311,OR,17,701.586731,702.634500,Northwest
